tweet_id,tweet_text,multi_label,binary_label,POS_tagging,cleanTweetTXT,human_nounCount,human_verbCount,human_adverbCount,human_adjectiveCount,infra_nounCount,infra_verbCount,infra_adverbCount,infra_adjectiveCount
'384100089389907968',"RT @allaboutmqm: Article of Quaid-e-Tehreek Altaf Hussain in Express Tribune ""Dialogue, but with whom?"" #Pakistan #MQM http://t.co/Ivb9d9rp…",non_damage,non_damage,"['RT', '~', '@allaboutmqm', '@', ':', '~', 'Article', 'N', 'of', 'P', 'Quaid-e-Tehreek', '^', 'Altaf', '^', 'Hussain', '^', 'in', 'P', 'Express', '^', 'Tribune', '^', '""', ',', 'Dialogue', 'N', ',', ',', 'but', '&', 'with', 'P', 'whom', 'O', '?', ',', '""', ',', '#Pakistan', '#', '#MQM', '#', 'http://t.co/Ivb9d9rp', 'U', '…', ',']",article quaid tehreek altaf hussain express tribune dialogue,0,0,0,0,0,0,0,0
'382964275817365506',#Pakistan quake death toll rises to over 300 #UFO4UBlogAsia http://t.co/blHMdM41V8,human_damage,damage,"['#Pakistan', '#', 'quake', 'N', 'death', 'N', 'toll', 'N', 'rises', 'V', 'to', 'P', 'over', 'V', '300', '$', '#UFO4UBlogAsia', '#', 'http://t.co/blHMdM41V8', 'U']",quake death toll rises,1,1,0,0,0,0,0,0
'383677146352615424',RT @bilalf90: #MQM #Pakistan KPK govt dispatches 13 trucks of relief goods to Balochistan’s quake hit areas: PESHAWAR: On th... http://t.co…,non_damage,non_damage,"['RT', '~', '@bilalf90', '@', ':', '~', '#MQM', '#', '#Pakistan', '#', 'KPK', '^', 'govt', '^', 'dispatches', 'N', '13', '$', 'trucks', 'N', 'of', 'P', 'relief', 'N', 'goods', 'N', 'to', 'P', 'Balochistan’s', 'Z', 'quake', 'N', 'hit', 'V', 'areas', 'N', ':', ',', 'PESHAWAR', '^', ':', ',', 'On', 'P', 'th', 'G', '...', '~', 'http://t.co', 'U', '…', ',']",kpk govt dispatches trucks relief goods balochistans quake hit areas peshawar,0,0,0,0,2,0,0,0
'384707224112611328',"【#USGS #alert】 M 1.2, Southern California: September 30, 2013 15:35:07 GMT http://t.co/KDgJrc1vui #earthquake #tsunami #prayfromjapan",non_damage,non_damage,"['【', 'G', '#USGS', '#', '#alert', '#', '】', '#', 'M', '$', '1.2', '$', ',', ',', 'Southern', '^', 'California', '^', ':', ',', 'September', '^', '30', '$', ',', ',', '2013', '$', '15:35:07', '$', 'GMT', 'N', 'http://t.co/KDgJrc1vui', 'U', '#earthquake', '#', '#tsunami', '#', '#prayfromjapan', '#']",southern california september gmt,0,0,0,0,0,0,0,0
'384542387369832448',"RT @seismicupdate: #USGS M 3.7, 30km WNW of Seeley, California http://t.co/i37rMZVjfw #earthquake",non_damage,non_damage,"['RT', '~', '@seismicupdate', '@', ':', '~', '#USGS', '^', 'M', '^', '3.7', '$', ',', ',', '30km', '$', 'WNW', 'N', 'of', 'P', 'Seeley', '^', ',', ',', 'California', '^', 'http://t.co/i37rMZVjfw', 'U', '#earthquake', '#']",usgs wnw seeley california,0,0,0,0,0,0,0,0
'383198497316818945',Horrific tragedy. RT@etribune: Girl found dead on #Karachi beach Evidence suggests she ws suffocated http://t.co/AsyRJ2QrV9 #Pakistan #rape,non_damage,non_damage,"['Horrific', 'A', 'tragedy', 'N', '.', ',', 'RT', '~', '@etribune', '@', ':', '~', 'Girl', 'N', 'found', 'V', 'dead', 'A', 'on', 'P', '#Karachi', '^', 'beach', '^', 'Evidence', '^', 'suggests', 'V', 'she', 'O', 'ws', 'V', 'suffocated', 'V', 'http://t.co/AsyRJ2QrV9', 'U', '#Pakistan', '#', '#rape', '#']",horrific tragedy girl found dead karachi beach evidence suggests suffocated,1,1,0,1,0,0,0,0
'384259990417973248',RT @AnasMallick: And suddenly we all have forgotten the #EarthQuake victims!,non_damage,non_damage,"['RT', '~', '@AnasMallick', '@', ':', '~', 'And', '&', 'suddenly', 'R', 'we', 'O', 'all', 'X', 'have', 'V', 'forgotten', 'V', 'the', 'D', '#EarthQuake', '^', 'victims', 'N', '!', ',']",suddenly forgotten earthquake victims,1,0,1,0,0,0,0,0
'384837041814786048',Every time somebody try to outshine my speakers I put em back in they place. #earthquake,non_damage,non_damage,"['Every', 'D', 'time', 'N', 'somebody', 'N', 'try', 'V', 'to', 'P', 'outshine', 'V', 'my', 'D', 'speakers', 'N', 'I', 'O', 'put', 'V', 'em', 'O', 'back', 'R', 'in', 'P', 'they', 'D', 'place', 'N', '.', ',', '#earthquake', '#']",every time somebody try outshine speakers put back place,0,0,0,0,0,0,0,0
'384975671514001408',RT @US_Crimes: Obama with his family.  Pakistani family killed by Obama's drones.  #USCrimes #US #Pakistan #drones http://t.co/S8QK0Y4eOv,non_damage,non_damage,"['RT', '~', '@US_Crimes', '@', ':', '~', 'Obama', '^', 'with', 'P', 'his', 'D', 'family', 'N', '.', ',', 'Pakistani', 'A', 'family', 'N', 'killed', 'V', 'by', 'P', ""Obama's"", 'Z', 'drones', 'N', '.', ',', '#USCrimes', '#', '#US', '#', '#Pakistan', '#', '#drones', '#', 'http://t.co/S8QK0Y4eOv', 'U']",obama family pakistani family killed obama drones,1,1,0,0,0,0,0,0
'384200955094257664',Mb 4.6 - Pakistan (354) 2013-09-28 19:28:02 UTC #earthquake #ubAlert http://t.co/c16JoZrTW5,non_damage,non_damage,"['Mb', 'N', '4.6', '$', '-', ',', 'Pakistan', '^', '(', ',', '354', '$', ')', ',', '2013-09-28', '$', '19:28:02', '$', 'UTC', '^', '#earthquake', '^', '#ubAlert', '#', 'http://t.co/c16JoZrTW5', 'U']",pakistan utc earthquake,0,0,0,0,0,0,0,0
'383241996519079936',PhotoAlbum: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/URhm4ayubh,non_damage,non_damage,"['PhotoAlbum', 'N', ':', ',', '#KKF', '#', 'send', 'V', 'relief', 'N', 'goods', 'N', 'for', 'P', '#Balochistan', '^', '#Earthquake', '^', 'Victims', 'N', '#ReliefByKKF', '#', '#MQM', '#', '#Pakistan', '#', 'http://t.co/URhm4ayubh', 'U']",photoalbum send relief goods balochistan earthquake victims,1,0,0,0,0,0,0,0
'383624835802619904',"RT @Labrinthda1st: No DJs, just music with @BBCR1's most played songs from the past 5 years. Tune in from 5pm to hear if  #Earthquake made …",non_damage,non_damage,"['RT', '~', '@Labrinthda1st', '@', ':', '~', 'No', 'D', 'DJs', 'N', ',', ',', 'just', 'R', 'music', 'N', 'with', 'P', ""@BBCR1's"", 'Z', 'most', 'R', 'played', 'V', 'songs', 'N', 'from', 'P', 'the', 'D', 'past', 'A', '5', '$', 'years', 'N', '.', ',', 'Tune', 'V', 'in', 'P', 'from', 'P', '5pm', '$', 'to', 'P', 'hear', 'V', 'if', 'P', '#Earthquake', '^', 'made', 'V', '…', ',']",djs music played songs past years tune hear earthquake made,0,0,0,0,0,0,0,0
'383933003166003200',RT @afzaal_k: #BLF Terrorist cheif Dr. Allah Nazr against #Pakistan army #Earthquake relief because he knows his lies are getting exposed,non_damage,non_damage,"['RT', '~', '@afzaal_k', '@', ':', '~', '#BLF', '#', 'Terrorist', 'A', 'cheif', 'N', 'Dr.', '^', 'Allah', '^', 'Nazr', '^', 'against', 'P', '#Pakistan', '^', 'army', '^', '#Earthquake', '^', 'relief', 'N', 'because', 'P', 'he', 'O', 'knows', 'V', 'his', 'D', 'lies', 'N', 'are', 'V', 'getting', 'V', 'exposed', 'V']",terrorist cheif allah nazr pakistan army earthquake relief knows lies getting exposed,1,0,0,0,0,0,0,0
'382915724081373184',Just felt my bed shaking #earthquake #wtf,non_damage,non_damage,"['Just', 'R', 'felt', 'V', 'my', 'D', 'bed', 'N', 'shaking', 'V', '#earthquake', 'N', '#wtf', '#']",felt bed shaking earthquake,0,0,0,0,0,0,0,0
'383859247668547584',And again I felt it #earthquake,non_damage,non_damage,"['And', '&', 'again', 'R', 'I', 'O', 'felt', 'V', 'it', 'O', '#earthquake', '#']",felt,0,0,0,0,0,0,0,0
'384990917586743296',RT @latest_strike: 5-10 people killed by #drones in strikes on consecutive days in #Pakistan. As yet none of their names are known: http://…,non_damage,non_damage,"['RT', '~', '@latest_strike', '@', ':', '~', '5-10', '$', 'people', 'N', 'killed', 'V', 'by', 'P', '#drones', 'N', 'in', 'P', 'strikes', 'N', 'on', 'P', 'consecutive', 'A', 'days', 'N', 'in', 'P', '#Pakistan', '^', '.', ',', 'As', 'R', 'yet', 'R', 'none', 'N', 'of', 'P', 'their', 'D', 'names', 'N', 'are', 'V', 'known', 'V', ':', ',', 'http://…', 'U']",people killed drones strikes consecutive days pakistan yet none names known,1,1,0,0,0,0,0,0
'383410461695176704',RT @live2Tripoli: 400 people have died in the Balochistan earthquake. May god have mercy on all their souls. #Pakistan #Calamity,human_damage,damage,"['RT', '~', '@live2Tripoli', '@', ':', '~', '400', '$', 'people', 'N', 'have', 'V', 'died', 'V', 'in', 'P', 'the', 'D', 'Balochistan', '^', 'earthquake', 'N', '.', ',', 'May', '^', 'god', '^', 'have', 'V', 'mercy', 'N', 'on', 'P', 'all', 'D', 'their', 'D', 'souls', 'N', '.', ',', '#Pakistan', '#', '#Calamity', '#']",people died balochistan earthquake may god mercy souls,1,1,0,0,0,0,0,0
'383374226150805504',Cal OES &amp; @FEMA Unveil North Coast #Earthquake and Tsunami #ResponsePlan in Cascadia Subduction … http://t.co/3x6cm0IE0t,non_damage,non_damage,"['Cal', '^', 'OES', '^', '&', '&', '@FEMA', '@', 'Unveil', 'V', 'North', '^', 'Coast', '^', '#Earthquake', '^', 'and', '&', 'Tsunami', 'N', '#ResponsePlan', '#', 'in', 'P', 'Cascadia', '^', 'Subduction', '^', '…', ',', 'http://t.co/3x6cm0IE0t', 'U']",cal oes unveil north coast earthquake tsunami cascadia subduction,0,0,0,0,0,0,0,0
'384529330925101057',"1.7 magnitude #earthquake. 12 km from El Segundo, CA, United States.http://t.co/Q8ylml5cSA",non_damage,non_damage,"['1.7', '$', 'magnitude', 'N', '#earthquake', 'N', '.', ',', '12', '$', 'km', 'N', 'from', 'P', 'El', '^', 'Segundo', '^', ',', ',', 'CA', '^', ',', ',', 'United', '^', 'States', 'N', '.', ',', 'http://t.co/Q8ylml5cSA', 'U']",magnitude earthquake segundo united states,0,0,0,0,0,0,0,0
'383119382026518529',"RT @timesofindia: Death toll from #earthquake in #Pakistan rises to 348, more than 500 injured. (AP)",human_damage,damage,"['RT', '~', '@timesofindia', '@', ':', '~', 'Death', 'N', 'toll', 'N', 'from', 'P', '#earthquake', '^', 'in', 'P', '#Pakistan', '^', 'rises', 'V', 'to', 'P', '348', '$', ',', ',', 'more', 'A', 'than', 'P', '500', '$', 'injured', 'A', '.', ',', '(', ',', 'AP', '^', ')', ',']",death toll earthquake pakistan rises injured,1,2,0,1,0,0,0,0
'384293423798185985',Deadly blast hits Peshawer #Pakistan. Dozens dead just a week after 80 Christians killed in church blast. http://t.co/2sx2qF2FWU,human_damage,damage,"['Deadly', 'A', 'blast', 'N', 'hits', 'V', 'Peshawer', '^', '#Pakistan', '^', '.', ',', 'Dozens', 'N', 'dead', 'A', 'just', 'R', 'a', 'D', 'week', 'N', 'after', 'P', '80', '$', 'Christians', '^', 'killed', 'V', 'in', 'P', 'church', 'N', 'blast', 'N', '.', ',', 'http://t.co/2sx2qF2FWU', 'U']",deadly blast hits peshawer pakistan dozens dead week christians killed church blast,1,2,1,2,1,0,0,0
'384919454993240064',RT @mqmunit146: Pic2: Prayers held for #HyderabadMassacre 30th September1988 at Lal Qila Ground Azizabad #Karachi #Pakistan http://t.co/wXX…,non_damage,non_damage,"['RT', '~', '@mqmunit146', '@', ':', '~', 'Pic2', '^', ':', ',', 'Prayers', 'N', 'held', 'V', 'for', 'P', '#HyderabadMassacre', '^', '30th', 'A', 'September1988', 'N', 'at', 'P', 'Lal', '^', 'Qila', '^', 'Ground', '^', 'Azizabad', '^', '#Karachi', '^', '#Pakistan', '^', 'http://t.co/wXX', 'U', '…', ',']",pic prayers held hyderabadmassacre september lal qila ground azizabad karachi pakistan,0,0,0,0,0,0,0,0
'384655336952446976',RT @AQpk: This is #Pakistan  RT @Engineers_Guild: Street vendor donating money to #Awaran #earthquake relief #Balochistan http://t.co/ldOHI…,non_damage,non_damage,"['RT', '~', '@AQpk', '@', ':', '~', 'This', 'O', 'is', 'V', '#Pakistan', '^', 'RT', '~', '@Engineers_Guild', '@', ':', '~', 'Street', '^', 'vendor', 'N', 'donating', 'V', 'money', 'N', 'to', 'P', '#Awaran', '^', '#earthquake', '^', 'relief', 'N', '#Balochistan', '#', 'http://t.co/ldOHI', 'U', '…', ',']",pakistan street vendor donating money awaran earthquake relief,0,0,0,0,0,0,0,0
'383693114365714433',RT @myrthekf: How the #Media Covered the 1988 #Spitak #Earthquake: #Multimedia Exhibit Launches in #Gyumri http://t.co/G0W03IMgVG via @repo…,non_damage,non_damage,"['RT', '~', '@myrthekf', '@', ':', '~', 'How', 'R', 'the', 'D', '#Media', 'N', 'Covered', 'V', 'the', 'D', '1988', '$', '#Spitak', '#', '#Earthquake', '^', ':', ',', '#Multimedia', '^', 'Exhibit', 'N', 'Launches', 'V', 'in', 'P', '#Gyumri', '^', 'http://t.co/G0W03IMgVG', 'U', 'via', 'P', '@repo', '@', '…', ',']",media covered earthquake multimedia exhibit launches gyumri via,0,0,0,0,0,0,0,0
'384229722278068224',RT @MehrTarar: Instead of focusing on what #IK said/meant/implied/dreamt/imagined go 2 the real issues of #Pakistan: it bleeds.Pay attentio…,non_damage,non_damage,"['RT', '~', '@MehrTarar', '@', ':', '~', 'Instead', 'R', 'of', 'P', 'focusing', 'V', 'on', 'P', 'what', 'O', '#IK', 'N', 'said/meant/implied/dreamt/imagined', 'V', 'go', 'V', '2', 'P', 'the', 'D', 'real', 'A', 'issues', 'N', 'of', 'P', '#Pakistan', '^', ':', ',', 'it', 'O', 'bleeds', 'V', '.', ',', 'Pay', 'V', 'attentio', 'G', '…', 'G']",instead focusing said meant implied dreamt imagined real issues pakistan bleeds pay,0,0,0,0,0,0,0,0
'383128847413428224',Ch. Nisar: 1000 Army troops on ground for relief efforts in #Earthquake hit areas,non_damage,non_damage,"['Ch', 'G', '.', ',', 'Nisar', '^', ':', ',', '1000', '$', 'Army', 'N', 'troops', 'N', 'on', 'P', 'ground', '^', 'for', 'P', 'relief', 'N', 'efforts', 'N', 'in', 'P', '#Earthquake', '^', 'hit', 'V', 'areas', 'N']",nisar army troops ground relief efforts earthquake hit areas,1,0,0,0,1,0,0,0
'384119099900436480',"【#USGS #alert】 M 1.2, Southern California: September 29, 2013 00:48:32 GMT http://t.co/MYdkYYRP65 #earthquake #tsunami #prayfromjapan",non_damage,non_damage,"['【', 'G', '#USGS', '#', '#alert', '#', '】', '#', 'M', '$', '1.2', '$', ',', ',', 'Southern', '^', 'California', '^', ':', ',', 'September', '^', '29', '$', ',', ',', '2013', '$', '00:48:32', '$', 'GMT', 'N', 'http://t.co/MYdkYYRP65', 'U', '#earthquake', '#', '#tsunami', '#', '#prayfromjapan', '#']",southern california september gmt,0,0,0,0,0,0,0,0
'383863435957518337',i didn't feel this one too. #earthquake,non_damage,non_damage,"['i', 'O', ""didn't"", 'V', 'feel', 'V', 'this', 'D', 'one', '$', 'too', 'R', '.', ',', '#earthquake', '#']",feel,0,0,0,0,0,0,0,0
'383040111459700736',"RT @AlertNet: Magnitude 7 quake strikes off coast of #Peru, no #tsunami alert, some damage to homes reported http://t.co/uKC5OXgq39 #earthq…",non_damage,non_damage,"['RT', '~', '@AlertNet', '@', ':', '~', 'Magnitude', '^', '7', '$', 'quake', 'N', 'strikes', 'V', 'off', 'T', 'coast', 'N', 'of', 'P', '#Peru', '^', ',', ',', 'no', 'D', '#tsunami', 'N', 'alert', 'N', ',', ',', 'some', 'D', 'damage', 'N', 'to', 'P', 'homes', 'N', 'reported', 'V', 'http://t.co/uKC5OXgq39', 'U', '#earthq', '#', '…', ',']",magnitude quake strikes coast peru tsunami alert damage homes reported,0,1,0,0,2,0,0,0
'384582509423386624',Anyone know what's happening in #NewZealand? Hope everyone is OK. #Earthquake,non_damage,non_damage,"['Anyone', 'N', 'know', 'V', ""what's"", 'L', 'happening', 'V', 'in', 'P', '#NewZealand', '^', '?', ',', 'Hope', 'V', 'everyone', 'N', 'is', 'V', 'OK', 'A', '.', ',', '#Earthquake', '#']",anyone know what happening newzealand hope everyone,0,0,0,0,0,0,0,0
'382914193348755456',#earthquake ML 4.0 SOUTHERN IRAN http://t.co/bfd1hFy3Ek #TomohonKota.Com,non_damage,non_damage,"['#earthquake', '^', 'ML', '^', '4.0', '$', 'SOUTHERN', 'A', 'IRAN', '^', 'http://t.co/bfd1hFy3Ek', 'U', '#TomohonKota', '#', '.', ',', 'Com', 'N']",earthquake southern iran com,0,0,0,0,0,0,0,0
'383059166421454848',RT @mqmshahfaisal: News: #KKF Have Dispatched Three Trucks Loaded with Relief Goods for #Baluchistan #Earthquake Victims #ReliefByKKF http:…,non_damage,non_damage,"['RT', '~', '@mqmshahfaisal', '@', ':', '~', 'News', 'N', ':', ',', '#KKF', '#', 'Have', 'V', 'Dispatched', 'V', 'Three', '$', 'Trucks', 'N', 'Loaded', 'V', 'with', 'P', 'Relief', '^', 'Goods', '^', 'for', 'P', '#Baluchistan', '^', '#Earthquake', '^', 'Victims', 'N', '#ReliefByKKF', '#', 'http', 'U', ':', '~', '…', ',']",news dispatched trucks loaded relief goods baluchistan earthquake victims,1,0,0,0,1,0,0,0
'383571219939090432',"RT @AdilNajam: According to Neta Crawford, total deaths in #Afghanistan about same as in #Pakistan. Big difference: In Pakistan NO #US casu…",human_damage,damage,"['RT', '~', '@AdilNajam', '@', ':', '~', 'According', 'V', 'to', 'P', 'Neta', '^', 'Crawford', '^', ',', ',', 'total', 'A', 'deaths', 'N', 'in', 'P', '#Afghanistan', '^', 'about', 'P', 'same', 'A', 'as', 'P', 'in', 'P', '#Pakistan', '^', '.', ',', 'Big', 'A', 'difference', 'N', ':', ',', 'In', 'P', 'Pakistan', '^', 'NO', '!', '#US', '#', 'casu', 'N', '…', ',']",according neta crawford total deaths afghanistan pakistan big difference pakistan casu,1,0,0,0,0,0,0,0
'384054874729897984',"RT @nishantsharma87: This #island is only 4 days old, men have started #littering it already #environment #earthquake #BBC http://t.co/kuHo…",non_damage,non_damage,"['RT', '~', '@nishantsharma87', '@', ':', '~', 'This', 'D', '#island', 'N', 'is', 'V', 'only', 'A', '4', '$', 'days', 'N', 'old', 'A', ',', ',', 'men', 'N', 'have', 'V', 'started', 'V', '#littering', 'V', 'it', 'O', 'already', 'R', '#environment', '#', '#earthquake', '#', '#BBC', '#', 'http://t.co/kuHo', 'U', '…', ',']",island days old men started littering already,1,0,0,0,0,0,0,0
'383308548538519552',RT @allaboutmqm: Video: #KKF send relief goods for #Balochistan #Earthquake Victims #ReliefByKKF #MQM #Pakistan http://t.co/lFk7JH16qY,non_damage,non_damage,"['RT', '~', '@allaboutmqm', '@', ':', '~', 'Video', 'N', ':', ',', '#KKF', '#', 'send', 'V', 'relief', 'N', 'goods', 'N', 'for', 'P', '#Balochistan', '^', '#Earthquake', '^', 'Victims', 'N', '#ReliefByKKF', '#', '#MQM', '#', '#Pakistan', '#', 'http://t.co/lFk7JH16qY', 'U']",video send relief goods balochistan earthquake victims,1,0,0,0,0,0,0,0
'383674716277329920',"#Earthquake of M 4.9, 104km NNE of Awaran, Pakistan http://t.co/SGiOwTTwWz",non_damage,non_damage,"['#Earthquake', '^', 'of', 'P', 'M', '^', '4.9', '$', ',', ',', '104km', '$', 'NNE', 'N', 'of', 'P', 'Awaran', '^', ',', ',', 'Pakistan', '^', 'http://t.co/SGiOwTTwWz', 'U']",earthquake nne awaran pakistan,0,0,0,0,0,0,0,0
'383607832752705536',Oxfam gears up its aid effort to help people affected by #Pakistan earthquake http://t.co/CROvT0SkOr,non_damage,non_damage,"['Oxfam', '^', 'gears', 'N', 'up', 'P', 'its', 'D', 'aid', 'N', 'effort', 'N', 'to', 'P', 'help', 'V', 'people', 'N', 'affected', 'V', 'by', 'P', '#Pakistan', '^', 'earthquake', 'N', 'http://t.co/CROvT0SkOr', 'U']",oxfam gears aid effort help people affected pakistan earthquake,1,0,0,1,0,0,0,0
'383865953529782272',sending love to those affected by pakistan #earthquake,non_damage,non_damage,"['sending', 'V', 'love', 'N', 'to', 'P', 'those', 'O', 'affected', 'V', 'by', 'P', 'pakistan', '^', '#earthquake', '^']",sending love affected pakistan earthquake,0,0,0,1,0,0,0,0
'384379963191099392',RT @RiazToori: Depressed and sad to learn that 18 members of same family were killed today in #QisaKhwaniBazarBlast Peshawar #Pakistan .,human_damage,damage,"['RT', '~', '@RiazToori', '@', ':', '~', 'Depressed', 'A', 'and', '&', 'sad', 'A', 'to', 'P', 'learn', 'V', 'that', 'D', '18', '$', 'members', 'N', 'of', 'P', 'same', 'A', 'family', 'N', 'were', 'V', 'killed', 'V', 'today', 'N', 'in', 'P', '#QisaKhwaniBazarBlast', '^', 'Peshawar', '^', '#Pakistan', '^', '.', ',']",depressed sad learn members family killed today qisakhwanibazarblast peshawar pakistan,2,1,0,0,0,0,0,0
'384533519264796673',RT @big_picture: The Big Picture: Earthquake in remote Pakistan -- http://t.co/Kfe1LOPZ7N #earthquake #pakistan #photojournalism,non_damage,non_damage,"['RT', '~', '@big_picture', '@', ':', '~', 'The', 'D', 'Big', 'A', 'Picture', 'N', ':', ',', 'Earthquake', 'N', 'in', 'P', 'remote', 'A', 'Pakistan', '^', '--', ',', 'http://t.co/Kfe1LOPZ7N', 'U', '#earthquake', '#', '#pakistan', '#', '#photojournalism', '#']",big picture earthquake remote pakistan,0,0,0,0,0,0,0,0
'384870330960850944',"1.6 magnitude #earthquake. 3 km from Avocado Heights, CA, United States.http://t.co/TgPuS8mHJN",non_damage,non_damage,"['1.6', '$', 'magnitude', 'N', '#earthquake', 'N', '.', ',', '3', '$', 'km', 'N', 'from', 'P', 'Avocado', '^', 'Heights', '^', ',', ',', 'CA', '^', ',', ',', 'United', '^', 'States', 'N', '.', ',', 'http://t.co/TgPuS8mHJN', 'U']",magnitude earthquake avocado heights united states,0,0,0,0,0,0,0,0
'383173617313251328',"RT @ZH_Baluch: All ""Baloch Political Parties"" &amp; all ""Baloch Armed Group"" appeal to International'Orgs to help the victims of earthquake in …",non_damage,non_damage,"['RT', '~', '@ZH_Baluch', '@', ':', '~', 'All', 'D', '""', ',', 'Baloch', '^', 'Political', '^', 'Parties', 'N', '""', ',', '&', '&', 'all', 'D', '""', ',', 'Baloch', '^', 'Armed', '^', 'Group', 'N', '""', ',', 'appeal', 'V', 'to', 'P', ""International'Orgs"", '^', 'to', 'P', 'help', 'V', 'the', 'D', 'victims', 'N', 'of', 'P', 'earthquake', 'N', 'in', 'P', '…', ',']",baloch political parties baloch armed group appeal international orgs help victims earthquake,1,0,0,0,0,0,0,0
